query_id,poi_id,rank,score,candidate_source,source
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:e2b1147b54d5c586ab,3,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:d74e7198c9ad96bc0d,4,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:f564861676a15a85f1,5,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:1784eed460c49f057e,6,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:17c2354e6901dc65b3,7,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:55bfd8a430b2e2825c,8,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:9711934f6569e7bf96,9,,near_poi_ans,mobilitybench
mobilitybench_q_92d044bbbc552d95a0,mobilitybench:40f68ddef2cac1ec63,10,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:120c90edf8753ea6b0,1,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:fe9ee30ca3522f58b2,2,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:c475191615c6af20be,3,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:9b53d0e8634229c705,4,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:4fbae6b730a22b1269,5,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:38c7964d53dc6040e0,6,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:a7b45c66e6d7204500,7,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:4f152a4d1974b58e29,8,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:5a6300f56e067a5ab1,9,,near_poi_ans,mobilitybench
mobilitybench_q_01f51df920beec2443,mobilitybench:ebea3c8f92a740dcc8,10,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:7c6419cb6b8e525056,1,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:b9af0b655dad4d4f3d,2,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:53f1dcfe9172f18555,3,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:c85bd17817f36a8404,4,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:8fd61302136cea57d7,5,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:29702420a88c5f8de6,6,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:37d7d7ad503ee34f50,7,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:7b3a0ef946497240a9,8,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:90de2e05800fc28882,9,,near_poi_ans,mobilitybench
mobilitybench_q_200fcf206630cdb349,mobilitybench:21e9dbaba6a1eef882,10,,near_poi_ans,mobilitybench
mobilitybench_q_9d8b5b7bb593cc72e7,mobilitybench:ab0cd66637de0290ec,1,,poi_result,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:acd21b54703cb2152a,1,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:7149ba0b99262e32ef,2,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:503afcd38f0479c5e7,3,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:ab580242802f25af1f,4,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:b0a82bf1590d3b6dc0,5,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:ce8e5cd192da2477a6,6,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:68fb491f9700bf45c3,7,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:38570594d6c1813248,8,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:248b702f9bb576239f,9,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:cf6b90d884e7281031,10,,near_poi_ans,mobilitybench
mobilitybench_q_c43aa8fbf568eb2a0d,mobilitybench:2cbb537281308c6908,11,,poi_result,mobilitybench
mobilitybench_q_4437a58de020a06263,mobilitybench:83e99eec4027554126,1,,poi_result,mobilitybench
mobilitybench_q_0a7867d21eeb508c31,mobilitybench:654c9806136fa37730,1,,poi_result,mobilitybench
mobilitybench_q_0d816cb64f4487690e,mobilitybench:3f7e98d1b6aade8360,1,,poi_result,mobilitybench
mobilitybench_q_506e3093cb2e875ae8,mobilitybench:753a99c85dddbe478d,1,,poi_result,mobilitybench
mobilitybench_q_0d2ed2e6b36633137b,mobilitybench:c1a335bad82849ba9c,1,,poi_result,mobilitybench
mobilitybench_q_d889a8ae69fc3053d6,mobilitybench:91a68a6ffa61376307,1,,poi_result,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:6cbfb0c9aa9bada51d,1,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:3ca86cda7f3bc887b0,2,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:4bd8c779657feabc1a,3,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:39b3af3ea8e3340e68,4,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:2822aa6a7ed9df89db,5,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:63b42f533888406635,6,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:43025d6570b1c66209,7,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:197ce8620b9768f23c,8,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:510aac55a6f64154a2,9,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:d9dd87e06365b57ab5,10,,near_poi_ans,mobilitybench
mobilitybench_q_18455032d3833e329a,mobilitybench:16753cd5a97b286087,11,,poi_result,mobilitybench
mobilitybench_q_262f224e94f813a8f9,mobilitybench:0a272e230de494043b,1,,poi_result,mobilitybench
mobilitybench_q_424271a9ab7f9a6e7b,mobilitybench:461ef0d6975e437b1a,1,,poi_result,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:66700089ad7f8f2648,1,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:52224876d0be244398,2,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:e6ebfa600a9bc2f814,3,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:9b38844282376758e0,4,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:c8ba2a893b13637b45,5,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:62d668efdeeff5bea5,6,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:10b098b929a360fc83,7,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:8b27b9e86e7f019a81,8,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:87c28a76c0d051016c,9,,near_poi_ans,mobilitybench
mobilitybench_q_e22263436e60218630,mobilitybench:8cbb829f112872f908,10,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:3d6ba748e6be9f78b7,1,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:d131e36c869d7ba1b9,2,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:c98aba780ea98c8382,3,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:5fcb0f3d70bcf16b92,4,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:2690d7ce4919daf7c4,5,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:f8294e69c7e85132f7,6,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:eceea78ffe894f1ff7,7,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:b5809580af971ee3c6,8,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:a601919fe05a4b9747,9,,near_poi_ans,mobilitybench
mobilitybench_q_60104a0f42d0de2c86,mobilitybench:5d45463b2fa4b906f6,10,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:9509a220fdcda44325,1,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:68f479bac6b4f36156,2,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:927ec8430dc644ca09,3,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:870f77614145f43b78,4,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:167792d879a8649e24,5,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:f326ac14a16c3e9d08,6,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:f70d5ae11c7153c940,7,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:a48b3137603e68975d,8,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:ecd542fa501f085c77,9,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:54e48d80798503192d,10,,near_poi_ans,mobilitybench
mobilitybench_q_06933ec08b6f8d85df,mobilitybench:bff1317edaca4a5913,11,,poi_result,mobilitybench
mobilitybench_q_bc4b5b38a5dee6e29d,mobilitybench:c9ed93af41ae6c4e9d,1,,poi_result,mobilitybench
mobilitybench_q_06f61dbbd4c20b2a9b,mobilitybench:4079121c4a858c46ef,1,,poi_result,mobilitybench
mobilitybench_q_4aef5e9e41efdc21e6,mobilitybench:090a7d272a04a2343b,1,,poi_result,mobilitybench
mobilitybench_q_c651755d8151248a27,mobilitybench:7220f6bc265d8e5068,1,,poi_result,mobilitybench
mobilitybench_q_03dc56516aabaa3698,mobilitybench:f4c20cca4e01dbaa19,1,,poi_result,mobilitybench
mobilitybench_q_20d189d9ce10b4d2d6,mobilitybench:cfb685169cc3a136a3,1,,poi_result,mobilitybench
mobilitybench_q_d41a97e9a581b17571,mobilitybench:7105597382aba7c49f,1,,poi_result,mobilitybench
mobilitybench_q_0f9382f212d290312a,mobilitybench:ed2a580ef05f1f33b7,1,,poi_result,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:7ad354255dd38b1422,1,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:70923756bcbe46b887,2,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:3fc43e781b36171967,3,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:3becace77e17922dcc,4,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:7dfad4661ed7502507,5,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:6b1e3387670488733c,6,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:5160a532db8345fbab,7,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:bb2ca2ccbede43d47f,8,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:008d5d03542417282b,9,,near_poi_ans,mobilitybench
mobilitybench_q_140e3e4b1bceb590f9,mobilitybench:4ff75e71f39b831dc2,10,,near_poi_ans,mobilitybench
mobilitybench_q_204407a86feb5dcf22,mobilitybench:9aff91b112b9cef5ce,1,,poi_result,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:465e1903efd659e14c,1,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:46e7d554928181ddf6,2,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:b2dff2b622fc5cff61,3,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:655b59de8557396a99,4,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:05953ec0c1f67e0588,5,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:5115f978b996138618,6,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:57e2a4ca97dd6c9a67,7,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:9ced4961711e4bc145,8,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:ab398d7479555b15c3,9,,near_poi_ans,mobilitybench
mobilitybench_q_e480541a0b1ff8f969,mobilitybench:d9dfac44452e7ecb94,10,,near_poi_ans,mobilitybench
mobilitybench_q_4ec3992c26d0a3ba53,mobilitybench:861a1143b8d12ddca8,1,,poi_result,mobilitybench
mobilitybench_q_57bcbbe2faa4454857,mobilitybench:0adb4532c608e97982,1,,poi_result,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:6530e141e09714fe17,1,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:231598ac0e77ecf9ce,2,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:dd252bfdb603fb367f,3,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:49047114498a9126f6,4,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:a5fa2f684821282d77,5,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:ae47c85915554c17d0,6,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:859b8a2c3c15e65cf8,7,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:4a7d6a6902f360cb8b,8,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:6b500dde47e9e21a8d,9,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:8a720f347a9131e28a,10,,near_poi_ans,mobilitybench
mobilitybench_q_03c9d6555ae592d0ba,mobilitybench:e32e8a2600ee5e2c2b,11,,poi_result,mobilitybench
mobilitybench_q_c018ca3db13b88b993,mobilitybench:5393e582954541dfd8,1,,poi_result,mobilitybench
mobilitybench_q_859b643165b576604a,mobilitybench:b992f5c1c9292352f9,1,,poi_result,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:baf6521d042863fe7c,1,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:b160a4a561a7d93a3c,2,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:009c18b816c896ba99,3,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:218fa7c1e59da9ad39,4,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:7c717f7c1ca5d48349,5,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:589ff45a1e5237b6a5,6,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:334c9d37524b533b48,7,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:4e04e081327be008fd,8,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:997de18d55fcd8eb07,9,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:9a240984f89ce85261,10,,near_poi_ans,mobilitybench
mobilitybench_q_818baaeced0d11534e,mobilitybench:85b28319c710ec245c,11,,poi_result,mobilitybench
mobilitybench_q_be3776ea72fddc80de,mobilitybench:01f5ab9cf72f3a91f2,1,,poi_result,mobilitybench
mobilitybench_q_b3b9ef32037748ac56,mobilitybench:f30ac0c69b9b26ee63,1,,near_poi_ans,mobilitybench
mobilitybench_q_b3b9ef32037748ac56,mobilitybench:c7a9de195b8a7935b0,2,,near_poi_ans,mobilitybench
mobilitybench_q_b3b9ef32037748ac56,mobilitybench:84b77fb9683e8fd9e7,3,,near_poi_ans,mobilitybench
mobilitybench_q_b3b9ef32037748ac56,mobilitybench:bff4cb21e0953569b6,4,,near_poi_ans,mobilitybench
mobilitybench_q_b3b9ef32037748ac56,mobilitybench:46a51ed8c0273009e4,5,,near_poi_ans,mobilitybench
mobilitybench_q_7303ad27b6e56301b3,mobilitybench:386fe18fa385711eca,1,,poi_result,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:aafd93b273a371b888,1,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:d760500994fdc5e6d3,2,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:0155ba9bd0979283bf,3,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:0d15950d192c53e520,4,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:8b6604c592fd3007ee,5,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:791caae6897cf44c71,6,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:32143d39a660964bca,7,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:fec986d0d30710c177,8,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:b37087a3f5e99cf3b2,9,,near_poi_ans,mobilitybench
mobilitybench_q_bd454547ad153d7431,mobilitybench:e0bc4ef4741f5e3987,10,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:a8cb22ecd93a7552bd,1,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:b7bf2fdb8010bce2e9,2,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:616833d3674f23d827,3,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:2525d953faa6bfd895,4,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:6823495ce4563f7e3d,5,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:f9d594f60dd1837083,6,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:ce706e4ae9fa4d41cb,7,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:d77d703cb05d4064a6,8,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:4770f28fe7277afbbe,9,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:3bce845723361f17fc,10,,near_poi_ans,mobilitybench
mobilitybench_q_06e4176d4631db32fb,mobilitybench:d2ce3890658febf508,11,,poi_result,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:677d92dea7e8471da9,1,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:2fca4acbff4d6ebd7a,2,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:f8c0c99cd399689b08,3,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:780abb2c99608c0802,4,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:19e9cd2dcd13ff7265,5,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:b0e40fddc56e5b3699,6,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:3585da68c363e55b96,7,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:4c848c6f42ee52d225,8,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:db63838022b770206b,9,,near_poi_ans,mobilitybench
mobilitybench_q_683f24a344fda7c02b,mobilitybench:4e3dd7bbea242f249b,10,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:b2fa20060090a1fbe9,1,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:6e1b3f14ec03071edd,2,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:a4757c1e19aefc98b6,3,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:3ebb15cdae7e966fbf,4,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:6da5c8719a25d01d14,5,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:7d2b7c5f8723712c37,6,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:7c83546d8946d07512,7,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:28aebc238e5243bbe6,8,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:61ba0e8215dc1855e3,9,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:113119c1cb65a944e9,10,,near_poi_ans,mobilitybench
mobilitybench_q_9133bf76c7e30c84ac,mobilitybench:9c71b9be4f4891d05d,11,,poi_result,mobilitybench
mobilitybench_q_821da6c6363ce3e22f,mobilitybench:0a848e22f6b3f78787,1,,poi_result,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:853f887332e47dcffc,1,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:4a52d8aeca8cb93989,2,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:95e26540bbf4de4da6,3,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:388f9342b3e7e891d8,4,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:9341d51630ed40b05b,5,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:6a6142b01cf0ca172a,6,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:f8ff1997aae0b52650,7,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:da8e286694d990d515,8,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:aceb12ef76e3197ef1,9,,near_poi_ans,mobilitybench
mobilitybench_q_4d6fe0a4b07f1e5ddb,mobilitybench:28dd02716ca616514f,10,,near_poi_ans,mobilitybench
mobilitybench_q_06c23066cfa92ad877,mobilitybench:967e9aec505fffd0fa,1,,poi_result,mobilitybench
mobilitybench_q_a628db1846e79ec1f5,mobilitybench:fb2e2a0ca07a8c0c6e,1,,poi_result,mobilitybench
mobilitybench_q_cab04f910a2ce152ee,mobilitybench:1d34cad8329407fc81,1,,poi_result,mobilitybench
mobilitybench_q_9f0ce81aebf63d25d6,mobilitybench:895944e5e8e7647e1a,1,,poi_result,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:3c58bd668081c9e56a,1,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:65ea906f86e3a7541c,2,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:e0c9c613bef02b1736,3,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:ee0e24cf4a83f959f5,4,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:dca167f6e4127fd222,5,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:f72bc9167eb43712b8,6,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:0aa2d1563356e412bd,7,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:284fb011a080ec17c4,8,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:e66347bbd3440e52a6,9,,near_poi_ans,mobilitybench
mobilitybench_q_d2119cb3af8cda3d70,mobilitybench:1b7389f2e68b5e2827,10,,near_poi_ans,mobilitybench
mobilitybench_q_5a0386186e86b3f7bf,mobilitybench:8db45de8ad9ee80d61,1,,near_poi_ans,mobilitybench
mobilitybench_q_5a0386186e86b3f7bf,mobilitybench:abacb7a8db826d420d,2,,near_poi_ans,mobilitybench
mobilitybench_q_5a0386186e86b3f7bf,mobilitybench:bbde0f23d72fd5ccd4,3,,near_poi_ans,mobilitybench
mobilitybench_q_5a0386186e86b3f7bf,mobilitybench:38fbfd6ef701bc7d0e,4,,near_poi_ans,mobilitybench
mobilitybench_q_91c9646a4b14f95835,mobilitybench:eadf9ca21c31879749,1,,near_poi_ans,mobilitybench
mobilitybench_q_a4cc3d36a9c23891e0,mobilitybench:f74f9f6b15c1d46128,1,,poi_result,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:56200690b00e3c571c,1,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:5a13543312070da4dc,2,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:2fa6dded07d8483395,3,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:b436a48cf3d13e213f,4,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:ed866c3ba29b1e91fb,5,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:fc0cc027cbe3e2c8bd,6,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:29faba2d3c15c9a873,7,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:c01c20872f0c5a55c9,8,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:e098a0d048c3019173,9,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:14df6bf0722db3a17b,10,,near_poi_ans,mobilitybench
mobilitybench_q_1a811e0e91f2315866,mobilitybench:e9d9357984e0f83429,11,,poi_result,mobilitybench
